land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
222,207,3,3,1,0,0,0,1.9,1,9,0,1.5,185360
215,204,3,1,0,1,0,0,4.1,0,20,0,1.5,152374
241,235,4,2,1,1,0,1,3.6,0,16,0,5.2,186766
213,192,3,3,0,0,0,1,2.7,0,3,0,0.6,168921
224,221,3,1,1,0,0,0,5.2,1,10,0,4.6,174366
327,326,5,2,1,1,1,1,6.2,1,13,0,5.6,269937
256,244,5,3,1,1,1,0,4.1,1,19,0,1.4,202190
258,255,4,2,1,1,1,0,2.2,1,17,0,2.4,202193
245,229,4,2,1,1,1,0,6.1,0,8,0,1.8,186135
268,267,5,5,1,1,1,1,5.1,1,19,0,5.4,220088
240,224,5,4,1,1,1,1,5.6,1,16,0,6.2,215966
348,301,5,2,1,1,1,1,5.3,1,3,0,0.5,298818
289,288,4,3,1,0,1,1,0.3,0,14,0,5.9,236602
260,233,4,5,1,1,1,1,3.2,1,4,0,6.2,232503
270,234,5,4,0,1,1,1,4.2,1,4,0,2.3,246715
255,243,5,4,1,1,1,1,4.8,1,17,0,4.1,217215
242,230,5,3,1,1,1,1,0.6,1,2,0,1.3,239820
109,108,1,1,0,0,0,0,0.7,0,18,0,2.5,90511
300,268,4,3,1,1,1,0,2.6,0,18,0,2.9,211289
464,443,6,7,1,1,1,1,1.4,1,20,0,0.9,376626
180,163,2,1,1,1,0,1,4.8,0,15,0,5.6,143595
200,180,3,2,1,1,0,0,2.6,1,13,0,6.4,161759
341,341,5,2,1,1,1,0,6.1,1,1,0,5.2,273250
276,262,5,5,1,1,1,1,5.5,1,1,0,6.9,247159
270,236,4,2,0,1,1,1,3.3,1,20,0,0.6,243334
359,323,6,4,0,1,1,1,4.3,1,17,0,5.6,287434
508,451,7,6,1,1,1,1,4.5,1,20,0,6.5,398570
272,244,5,2,1,1,1,1,3.2,1,17,0,2.4,240838
332,300,5,5,1,1,1,1,1.4,1,14,0,5.6,292092
127,126,2,3,1,0,0,0,4.2,0,18,0,1.5,94202
249,226,4,3,1,1,1,1,3.5,1,1,0,2.7,233297
504,489,8,9,1,1,1,1,4.3,1,13,0,2.7,403305
269,233,4,5,0,1,0,1,3.9,0,10,1,0.1,235266
145,129,1,1,0,0,0,0,5.2,0,14,0,3.7,96869
231,220,3,3,1,1,0,0,5.2,0,18,0,1.3,165694
272,244,4,5,1,1,1,1,6.7,1,10,0,0.7,239737
341,292,6,7,1,1,1,1,1.8,1,9,0,2.4,299397
467,422,7,7,1,1,1,1,4.6,1,15,0,4.2,381359
150,132,1,1,0,0,0,0,5.5,0,1,0,3.6,99280
173,165,2,3,1,0,0,1,3.7,0,5,0,6.5,138392
322,307,5,4,1,1,1,1,1.6,1,7,0,4.7,272935
164,160,2,2,0,0,1,0,1.5,0,11,0,0.7,134287
194,172,3,4,1,1,0,0,3.8,1,15,0,2.8,160859
217,189,3,3,0,1,0,0,5.2,1,19,0,5.1,160931
219,217,3,3,1,0,1,0,4.6,0,3,0,6.5,160234
310,292,4,4,1,1,0,1,1.6,1,14,0,0.5,262670
272,266,4,5,1,1,1,0,6.6,1,4,0,1.2,225829
174,153,2,2,1,0,0,0,1.9,0,18,1,6.3,140386
144,141,1,2,0,0,0,0,4.4,0,20,0,6.9,97487
185,169,3,2,1,0,0,1,5.5,0,18,0,3.8,143410
399,389,6,4,1,1,1,1,0.9,1,10,0,5.4,338710
272,259,4,3,1,1,1,1,1.1,0,18,0,4.5,211328
179,164,2,3,0,1,1,0,1.8,0,20,0,1.9,144377
153,137,3,1,0,0,0,0,2.9,1,21,0,6.3,114854
168,151,3,2,0,1,0,1,3.5,1,15,0,6.2,148551
292,276,5,4,1,1,0,1,6.8,1,10,0,3.9,242866
307,271,4,4,1,1,1,1,1.1,1,18,0,3.3,268251
216,190,4,4,1,1,0,1,4.2,1,12,0,5.7,187312
253,248,5,2,1,1,1,0,1.9,1,19,0,4.6,208920
254,252,5,4,1,1,1,1,6.4,1,4,0,1.9,229631
205,182,4,4,1,1,1,1,5.9,1,22,1,1.9,216936
169,157,2,1,0,0,0,0,2.4,0,21,0,5.9,115995
199,179,3,4,1,0,1,0,4.3,0,18,0,6.8,146706
341,306,6,5,1,1,1,1,3.6,1,3,0,3.3,293349
138,129,1,1,1,1,0,0,3.5,0,6,0,0.2,120467
109,103,1,1,1,0,0,0,4.8,0,1,0,6.6,78206
175,161,3,4,1,0,0,0,2.9,1,16,0,4.9,140244
234,208,4,5,1,1,1,1,1.9,1,9,0,1.3,227562
268,262,5,4,1,1,1,0,4.6,1,14,0,1.5,222612
109,104,1,1,0,0,0,0,6.2,0,20,0,0.3,79207
267,252,4,4,1,1,1,1,2.8,0,7,0,5.5,212901
335,332,5,5,0,1,1,1,4.1,1,1,1,0.8,336374
106,104,1,2,0,0,0,0,3.3,0,4,0,0.4,88142
150,133,1,2,0,0,1,0,6.5,0,11,0,2.4,113710
191,169,3,1,0,1,1,0,4.2,0,21,0,5.4,140638
146,144,2,2,0,0,0,0,1.9,0,1,0,1.4,115399
409,408,6,7,1,1,1,1,1.2,1,21,0,3.6,324194
240,224,3,4,0,1,0,0,6.8,0,17,0,4.5,162145
195,193,3,3,1,0,0,0,4.7,1,11,0,6.4,151824
380,349,6,6,1,1,1,1,4.9,1,15,0,6.5,314319
144,138,1,2,1,0,0,0,2.2,0,7,1,5.5,123872
161,161,3,2,1,0,0,1,4.1,1,12,0,1.9,148891
190,180,4,4,0,1,0,0,4.3,1,7,0,5.7,153714
246,217,5,3,1,1,1,1,2.7,1,12,0,3.8,219556
180,162,3,2,1,1,1,0,3.4,0,2,0,0.3,160237
287,260,4,4,1,1,1,1,5.7,1,13,0,2.7,240233
177,164,3,1,0,1,0,0,5.4,1,8,0,0.6,147945
277,274,5,2,0,1,1,1,4.8,1,1,0,1.5,243181
447,403,6,4,1,1,1,1,0.3,1,2,0,1.7,406590
185,169,2,3,0,0,1,0,4.3,0,9,1,4.4,158051
217,206,4,5,1,1,1,1,2.9,1,17,0,3.8,195372
340,294,5,3,0,1,1,1,2.1,1,17,0,4.7,284481
268,247,5,2,1,1,1,1,4.7,1,16,0,2.9,236356
201,191,4,3,1,1,1,1,3.9,1,9,0,3.5,196022
162,144,2,1,0,1,1,0,6.5,0,11,0,5.3,124866
200,200,3,4,0,0,0,1,2.7,1,21,0,5.4,165656
426,425,7,7,1,1,1,1,5.8,1,8,0,3.9,351176
128,120,1,2,0,1,1,0,5.6,0,2,0,3.9,104526
118,105,1,1,0,1,0,0,5.6,0,8,0,6.6,86723
193,189,3,4,1,0,0,1,2.6,1,7,0,6.3,180378
226,205,4,3,1,1,1,1,5.3,1,16,0,6.1,194896
196,191,4,3,1,1,1,1,1.2,1,9,1,1.5,209714
707,608,8,8,1,1,1,1,4.9,1,8,0,4.7,569182
597,581,7,4,1,1,1,1,2.7,1,8,0,2.7,500842
274,253,5,2,1,1,1,1,4.5,1,14,0,1.3,238681
505,494,8,5,1,1,1,1,4.6,1,6,0,5.3,409048
215,208,4,2,1,1,1,1,6.7,1,3,0,1.2,204915
231,217,4,3,1,1,1,1,0.4,1,6,0,6.8,230328
261,248,4,5,1,1,1,1,3.8,1,7,0,5.3,235319
241,236,5,4,1,1,0,1,5.5,1,9,0,0.9,215644
293,253,5,2,1,1,1,1,2.6,1,18,0,3.1,261925
139,133,2,3,0,1,0,1,3.7,0,21,0,1.9,121577
294,291,5,4,1,1,1,1,1.9,1,6,0,0.7,263684
177,163,3,1,1,1,0,0,5.4,0,20,0,5.5,121599
245,215,4,4,0,1,1,0,1.7,1,5,0,2.3,210543
298,285,4,5,1,1,1,1,5.7,1,12,0,2.4,255069
267,257,5,4,1,1,1,1,3.3,1,15,0,5.5,233774
229,198,3,3,0,1,1,0,0.2,0,19,0,5.3,184705
102,91,1,1,0,1,0,0,2.8,0,11,0,5.7,81558
209,205,3,2,1,0,0,0,1.1,0,16,0,4.5,151911
168,165,3,3,0,0,0,0,1.8,0,17,0,0.9,127482
244,236,4,4,1,1,1,1,0.5,0,9,0,2.3,204210
151,129,3,1,1,1,0,1,6.7,0,14,0,1.4,129342
104,98,1,2,1,1,0,0,3.6,0,11,0,3.8,84793
189,167,3,1,0,1,0,0,5.3,1,4,0,4.1,154408
226,205,4,4,1,1,0,1,4.8,1,9,0,3.1,200811
286,252,4,4,1,1,1,1,5.4,1,15,0,2.9,244066
193,189,4,4,1,0,0,1,6.4,0,11,0,3.2,151907
242,220,4,2,1,1,1,1,4.5,1,22,0,0.4,214617
359,316,5,3,1,1,1,1,3.5,1,4,0,4.7,306205
310,276,4,3,1,1,1,1,0.3,1,2,0,4.4,289967
284,244,4,5,1,1,1,1,3.9,1,1,0,1.1,267504
668,551,8,6,0,1,1,1,0.7,1,16,1,2.1,584521
164,163,2,2,0,0,0,0,6.2,0,13,0,6.6,108796
309,280,4,5,1,1,0,1,6.7,1,8,0,6.5,261610
255,231,4,2,1,1,1,1,6.1,1,19,0,4.1,213973
121,110,2,1,0,1,0,0,0.4,0,15,0,1.3,112430
382,348,6,4,1,1,1,1,4.9,0,15,0,5.2,281526
151,137,2,3,0,0,0,1,0.5,0,20,0,3.3,133146
334,321,5,3,1,1,1,1,4.1,1,18,0,6.4,272789
205,194,4,5,1,1,1,1,5.5,0,3,0,5.5,169431
212,193,3,4,0,1,0,0,0.9,1,2,0,1.2,190021
127,123,1,1,0,0,0,0,5.9,0,22,0,4.3,84040
288,257,5,2,1,1,1,1,5.5,1,22,0,4.2,238562
260,237,5,2,1,1,1,1,6.2,1,3,0,6.3,229779
135,132,1,1,1,0,0,0,0.6,1,21,0,5.2,113652
286,253,4,2,1,1,0,1,4.1,1,7,0,3.3,243378
305,284,5,5,1,1,1,1,2.7,1,13,0,6.3,261331
232,224,3,3,1,1,1,0,6.4,1,9,0,0.5,197162
231,208,5,3,1,1,1,1,5.4,1,5,0,5.4,214550
148,129,1,2,1,1,0,0,5.2,0,6,0,2.2,107419
238,234,4,4,1,0,1,1,3.2,0,9,0,2.3,189410
316,283,5,5,1,1,1,1,5.3,1,15,0,3.7,264964
364,360,6,4,1,1,1,1,3.2,1,17,0,2.7,297515
264,245,4,3,1,1,1,1,2.7,1,1,0,3.4,240731
271,255,4,2,0,1,1,0,3.1,1,8,0,0.3,227867
131,128,1,2,1,0,0,0,1.2,0,15,0,4.6,101852
130,129,2,2,0,0,0,1,3.3,1,10,0,5.5,121557
194,185,4,5,1,1,1,1,2.5,0,14,0,6.9,164793
126,122,2,3,0,0,0,0,3.6,0,1,1,4.1,105858
173,167,3,4,1,1,1,0,0.2,1,6,0,0.9,180283
474,464,7,4,1,1,1,1,2.7,1,6,0,2.8,396276
203,182,4,3,1,1,0,1,2.2,1,22,0,2.9,177711
293,264,4,3,1,1,0,1,3.9,0,20,0,1.9,224636
170,149,2,3,1,1,0,1,5.8,0,1,0,0.2,152583
210,184,3,4,0,1,1,0,4.4,0,8,0,1.6,165072
307,275,5,2,1,1,1,1,3.2,1,18,0,1.1,266177
306,267,5,4,1,1,1,1,2.7,1,21,0,0.2,273739
105,91,1,2,0,1,0,0,1.5,0,20,0,6.5,88289
227,193,4,5,1,1,1,1,2.7,1,9,0,2.4,224465
259,230,5,5,1,1,1,1,0.7,0,16,0,2.6,215761
191,173,4,2,0,1,1,1,5.3,1,12,0,2.3,174152
345,302,5,3,1,1,1,1,3.4,1,9,0,1.1,300853
232,222,5,3,1,1,1,1,1.5,1,6,0,6.3,215611
217,198,3,4,0,1,0,1,3.3,1,4,0,2.5,196973
196,192,4,4,1,1,1,1,1.7,0,2,0,6.9,169220
469,430,7,5,1,1,1,1,2.4,1,20,0,1.2,387068
193,173,4,4,0,1,0,1,6.9,1,4,0,1.3,173052
165,142,2,3,1,0,0,0,3.1,0,9,0,4.1,115291
156,153,3,2,1,0,0,0,0.5,0,4,0,1.9,126391
183,174,3,2,0,1,0,1,2.3,1,20,0,4.1,164363
240,236,4,3,1,0,1,0,5.7,1,5,0,5.4,192943
273,244,5,4,1,1,1,1,4.3,1,9,0,4.6,242868
215,198,3,1,0,1,0,1,4.7,0,13,0,6.9,166726
307,294,5,5,1,1,1,1,0.8,1,21,0,4.3,265340
276,253,4,2,1,1,1,1,5.2,1,3,0,4.9,245253
290,251,5,3,1,1,1,1,5.6,1,14,0,3.7,246683
276,247,4,3,1,1,1,0,2.1,0,5,0,1.9,221135
208,182,3,3,1,0,0,0,5.4,0,5,0,6.7,142810
215,189,4,2,1,1,1,1,5.9,1,12,0,1.9,202456
218,202,3,2,1,1,0,0,5.9,1,9,0,6.7,173521
293,292,4,3,1,1,1,0,0.2,1,18,0,0.2,254213
166,142,3,3,0,0,1,0,1.1,1,3,0,5.8,152017
125,124,1,1,0,0,0,1,3.9,0,20,0,2.4,103952
274,256,4,2,1,1,0,1,6.2,1,7,0,1.3,234246
181,173,3,4,0,1,0,0,6.5,1,6,0,3.2,142936
248,235,4,5,1,1,0,1,1.7,1,3,1,0.9,255791
117,103,1,2,1,1,0,0,2.7,0,9,0,5.9,94041
238,216,3,4,0,1,1,0,3.9,0,17,0,2.2,176958
412,373,6,7,1,1,1,1,1.8,1,13,0,5.2,342122
148,135,1,1,0,0,0,0,0.5,0,8,0,4.2,114591
156,143,2,2,0,1,0,0,6.3,1,5,0,0.4,134415
305,289,4,3,1,1,1,1,6.5,1,8,0,5.4,264997
226,201,4,3,1,1,1,1,4.9,0,4,0,4.3,189389
234,200,4,2,1,1,1,1,5.7,0,18,0,2.2,197003
293,254,4,2,1,1,1,0,6.2,0,6,0,2.7,219739
120,120,1,2,1,0,0,0,2.5,0,19,0,6.6,86387
290,253,4,4,0,1,1,1,2.3,0,3,0,5.4,233719
268,236,5,4,1,1,1,1,6.6,1,4,0,1.1,243827
223,192,3,2,1,1,1,0,2.6,1,19,0,4.9,196338
209,199,4,5,0,1,0,1,5.7,1,13,0,0.1,190852
235,204,4,3,1,1,1,1,4.1,1,16,0,1.8,215006
117,111,1,2,1,0,0,0,1.8,0,19,0,2.9,89242
218,211,3,2,1,1,0,0,3.7,0,17,1,3.7,181648
215,203,4,5,1,1,1,1,5.4,1,5,0,5.5,194651
199,183,4,5,1,1,1,1,6.3,1,3,1,3.9,214732
222,222,3,3,1,0,1,0,3.8,0,4,0,3.6,166903
158,156,3,3,1,0,1,0,1.3,1,10,0,2.5,140600
277,266,4,5,1,1,0,0,6.2,0,12,0,1.9,202082
263,237,5,5,1,1,1,1,3.3,1,12,0,0.3,238018
300,295,5,3,1,1,1,0,3.5,1,16,0,5.5,235481
106,104,1,2,0,0,1,0,5.4,0,21,0,5.1,73601
154,140,3,1,1,0,0,1,6.4,0,15,0,1.4,128073
216,187,4,3,1,1,1,1,0.7,1,12,0,6.8,209578
137,121,1,1,1,1,0,0,6.9,1,10,0,5.2,108595
210,179,3,4,1,1,0,0,1.2,1,13,0,2.5,178833
145,133,2,2,1,0,0,1,1.7,0,12,1,5.7,141726
319,288,5,5,1,1,1,1,0.5,1,11,1,3.8,321762
150,143,1,1,1,1,0,0,1.4,0,7,0,1.4,127026
243,208,4,5,1,1,1,1,4.4,1,19,0,2.9,216637
101,100,1,1,0,0,0,0,0.8,0,14,0,4.2,86380
420,360,6,5,1,1,1,1,0.1,1,2,0,1.8,388245
266,244,4,3,1,1,0,1,3.6,1,20,0,5.7,218530
767,678,8,9,1,1,1,1,5.8,1,12,1,4.6,690144
166,163,2,1,0,0,0,0,3.4,0,6,0,0.3,127895
137,126,1,1,0,1,1,0,0.3,0,17,0,1.8,129014
276,240,4,5,0,1,1,1,1.7,1,7,0,4.1,250043
324,321,5,2,1,1,1,0,1.3,1,9,0,5.8,264180
199,187,4,2,1,1,0,1,6.4,1,10,0,6.1,175093
439,436,6,4,1,1,1,1,5.1,1,17,0,3.1,336529
217,210,4,4,1,1,1,1,0.5,1,13,1,0.5,240618
219,208,3,4,1,1,1,0,2.4,0,10,0,6.2,166011
251,250,5,3,1,1,1,1,4.7,1,18,0,3.7,212588
154,152,3,2,0,0,0,0,3.5,0,9,0,3.6,109260
255,241,4,3,0,1,1,1,1.5,1,2,0,3.5,236888
224,200,3,1,1,1,1,0,2.4,0,17,0,5.3,170776
302,277,4,3,1,1,1,1,6.5,1,22,0,2.1,251848
224,200,3,3,1,0,1,0,2.9,0,11,0,2.6,172700
148,145,1,2,1,0,0,0,4.9,0,19,0,2.2,104665
178,177,2,2,0,0,0,0,3.2,0,4,0,3.5,129971
219,195,3,4,0,1,0,1,5.4,0,4,0,6.2,169867
294,281,4,2,1,1,0,1,1.8,0,2,0,5.4,236908
229,203,4,3,1,1,0,1,5.6,1,3,0,6.7,195631
157,138,3,4,1,0,1,0,1.2,0,1,0,0.6,137618
194,173,3,1,0,1,0,1,2.4,1,11,0,2.6,180245
273,248,5,3,1,1,1,1,0.1,1,10,0,0.6,257357
204,178,4,5,0,1,1,1,1.8,1,2,0,2.2,207678
280,238,4,4,1,1,1,1,1.5,1,15,0,2.7,260913
263,238,4,4,0,1,1,0,6.4,1,10,0,0.9,214173
336,324,5,4,0,1,1,1,5.5,0,3,0,2.1,265814
295,283,4,3,0,1,1,1,6.9,1,8,0,2.1,249461
292,274,4,2,1,1,1,1,0.1,1,9,0,5.2,271947
783,737,8,6,1,1,1,1,0.7,1,17,1,6.4,677978
133,127,1,2,1,0,0,0,3.2,0,22,0,0.3,103759
310,268,5,3,1,1,1,1,6.4,1,8,0,5.5,269510
309,273,6,7,1,1,1,1,4.1,1,9,0,2.3,267181
157,145,2,2,0,1,0,0,4.3,0,15,0,5.9,112365
267,238,4,5,1,1,0,1,0.2,1,11,0,0.7,247451
334,313,5,3,1,1,0,1,3.6,1,5,0,2.9,284338
461,408,8,5,1,1,1,1,6.3,1,13,0,1.3,376644
136,122,1,2,0,1,1,0,0.1,0,17,0,6.2,124395
221,217,4,4,1,1,0,1,5.9,1,18,1,5.2,211935
127,122,1,1,0,0,0,0,6.6,0,11,0,3.8,86570
220,189,3,1,0,1,1,0,0.1,1,19,0,0.9,204076
447,435,7,7,1,1,1,1,5.6,1,6,0,4.2,379019
417,395,7,4,1,1,1,1,5.4,1,22,0,3.7,334987
648,577,8,6,1,1,1,1,0.5,1,11,0,2.9,535820
151,150,3,4,0,0,0,0,2.8,0,13,0,4.1,108784
128,118,2,1,1,0,0,0,3.1,0,18,0,2.5,91740
326,280,6,6,1,1,1,1,6.8,1,12,0,1.4,281614
306,262,6,5,1,1,1,1,5.7,1,18,0,6.1,257784
282,251,4,5,1,1,0,1,4.1,1,3,0,2.6,239136
347,334,5,4,1,1,1,1,1.3,1,3,0,5.8,304086
284,277,5,3,1,1,1,1,0.7,1,12,1,1.6,289697
290,289,4,4,1,0,1,1,0.8,0,5,0,2.7,232401
235,234,4,2,1,1,1,1,0.6,1,3,0,0.5,227581
112,108,1,1,0,0,0,0,6.9,0,9,0,0.2,83643
115,98,1,2,0,1,0,0,2.9,1,10,0,6.2,99482
136,131,2,1,0,0,0,1,6.3,0,22,0,6.3,102228
160,138,3,3,0,1,0,0,6.2,1,17,0,5.8,123313
289,256,4,3,1,1,1,1,2.1,1,20,0,0.7,254607
264,255,4,2,1,1,1,0,5.2,0,10,0,1.8,194408
191,172,3,1,0,1,1,0,2.6,1,18,0,0.6,164408
190,189,4,2,0,1,1,1,4.7,0,17,0,2.1,155177
245,242,5,5,1,0,1,1,6.8,1,22,0,2.2,199917
360,329,6,7,1,1,1,1,4.7,1,9,0,6.3,312466
140,129,1,2,1,1,0,0,6.1,0,15,0,3.6,104704
188,168,3,4,1,1,0,0,1.2,0,18,0,6.7,142396
307,285,4,4,1,1,1,0,2.4,1,20,0,5.3,249545
314,305,5,3,1,1,1,1,1.1,0,10,0,4.9,255813
326,302,6,4,1,1,1,1,0.3,1,17,0,3.9,290015
458,455,6,4,1,1,1,1,5.8,1,15,0,1.7,371806
145,138,2,2,0,0,0,0,0.3,1,19,0,0.4,137215
246,234,4,4,1,1,1,1,1.9,0,19,0,2.5,203117
460,452,6,5,1,1,1,1,5.6,1,7,0,5.6,374289
425,394,6,5,1,1,1,1,1.9,1,13,0,1.4,358692
234,211,4,4,1,1,1,0,5.6,1,14,1,3.3,224270
203,176,4,3,1,1,0,0,1.8,1,2,0,4.1,173995
210,208,4,2,1,1,1,1,0.9,0,9,0,3.6,186552
206,178,3,2,0,0,0,1,4.6,1,14,0,1.3,177091
190,171,2,2,1,1,0,0,5.2,0,19,0,2.5,131654
183,172,3,1,1,1,0,0,4.3,0,17,0,3.9,137655
112,97,1,1,0,0,0,0,0.4,0,17,0,3.3,92210
269,244,4,2,1,1,1,1,1.7,1,12,0,1.8,251723
236,219,3,1,1,0,0,0,2.3,1,16,0,6.6,181241
267,265,5,4,1,1,1,0,2.3,1,13,0,4.7,217778
112,108,1,2,0,0,0,0,6.3,0,4,0,3.2,79009
202,187,4,4,1,1,0,1,5.5,1,19,0,4.5,175179
230,204,4,5,1,1,0,0,4.1,1,3,0,1.5,191642
209,202,3,2,0,1,0,1,6.2,1,9,0,1.4,185667
150,150,3,1,0,0,0,0,4.2,0,8,0,2.4,107452
257,241,4,2,1,1,1,1,3.3,0,11,0,5.7,208529
306,305,5,4,1,1,1,1,1.1,0,12,0,1.8,240993
204,204,3,2,1,0,0,0,6.6,1,5,0,0.8,168885
451,413,6,5,1,1,1,1,2.5,1,17,0,5.8,361806
227,194,4,4,1,1,1,1,0.3,1,6,0,1.1,239283
560,527,7,5,1,1,1,1,0.9,1,15,0,2.1,455661
249,233,5,5,1,1,1,1,0.1,1,5,0,2.8,248337
453,394,6,5,1,1,1,1,3.4,1,7,0,6.2,377715
199,179,4,2,1,1,1,1,1.6,1,1,0,1.6,204555
234,203,4,3,1,1,0,1,2.3,1,11,1,5.8,229543
232,214,4,2,1,1,1,0,5.1,1,10,0,4.5,190579
338,305,5,2,1,1,1,1,6.9,1,22,0,4.2,270336
186,164,3,2,0,1,0,0,2.5,1,10,0,0.6,156167
146,133,1,1,0,1,1,0,2.5,1,16,0,3.4,132049
256,236,4,3,1,1,0,1,3.8,1,14,0,5.7,220931
110,102,1,2,0,0,0,0,3.6,0,3,0,5.6,84803
150,140,3,3,1,1,1,0,4.1,0,9,0,3.3,122917
106,101,1,2,1,0,0,0,4.1,1,17,0,3.9,87999
145,138,1,2,0,0,0,0,4.8,0,21,0,2.6,100005
141,141,1,2,1,0,0,0,1.4,0,21,0,3.7,103394
287,255,5,3,1,1,1,1,4.3,1,5,0,1.5,256686
638,518,8,5,1,1,1,1,5.9,1,10,0,3.3,504391
207,197,4,5,1,1,1,1,0.1,1,18,0,1.6,202918
194,176,3,4,1,1,0,0,0.7,1,11,1,5.7,191090
427,401,6,5,1,1,1,1,6.8,1,16,0,3.7,343739
155,151,3,1,1,0,0,1,5.2,0,21,0,6.8,119623
189,169,2,3,0,1,1,0,0.6,0,22,1,5.6,174197
214,182,3,3,0,1,0,0,0.1,0,15,0,4.8,163508
299,281,5,3,0,1,1,0,1.4,1,9,0,1.4,244899
290,256,4,2,0,1,1,0,3.5,0,13,0,1.1,209736
246,217,4,5,0,1,1,1,3.7,1,18,0,5.7,215106
304,298,5,4,1,1,1,1,3.4,1,6,0,3.9,262593
541,522,7,4,1,1,1,1,0.6,1,21,0,2.8,439423
289,269,4,5,1,1,1,1,2.1,1,13,1,4.8,288638
209,186,3,2,1,1,0,0,6.6,0,5,0,4.3,153509
150,140,3,4,1,1,0,0,5.1,1,14,0,0.2,131848
264,243,4,5,1,1,1,1,6.8,1,8,0,6.6,228741
343,312,5,3,0,1,1,1,2.5,0,9,0,0.7,263271
178,177,3,3,1,0,0,1,4.4,1,19,0,3.8,154226
226,219,3,4,0,1,0,0,6.4,0,7,0,3.6,163606
334,324,5,2,1,1,1,1,6.3,1,4,0,0.6,282651
281,253,4,3,0,1,1,0,3.9,1,2,1,5.7,264258
360,327,5,2,0,1,1,1,5.6,1,17,0,0.5,292678
160,136,2,3,1,1,0,1,4.4,0,14,0,3.3,131828
171,169,2,1,1,0,0,0,1.5,0,15,0,2.5,128153
317,316,5,2,1,1,1,1,1.8,1,3,0,2.9,285439
236,201,3,2,0,1,0,1,0.5,1,13,0,5.9,206114
360,340,5,2,1,1,1,1,4.9,1,8,0,4.8,299144
260,238,4,3,0,1,1,1,1.3,1,20,0,6.4,224531
228,220,4,2,1,1,0,0,0.4,1,20,0,3.7,190861
288,245,5,2,1,1,1,1,1.8,1,17,0,4.7,248922
121,114,2,1,0,1,0,0,2.9,0,22,0,6.9,88978
152,134,2,3,0,0,0,1,3.5,1,14,0,1.6,136351
193,184,4,4,0,1,1,1,1.4,1,3,0,3.7,182966
289,248,5,3,1,1,1,1,4.6,1,9,1,2.3,286338
462,461,6,4,1,1,1,1,3.4,1,17,0,4.2,372063
328,289,6,5,1,1,1,1,2.1,1,14,0,1.1,284988
199,180,3,3,0,0,0,0,0.5,1,14,0,5.7,160183
127,127,2,2,1,0,0,0,4.3,0,13,0,0.5,94337
197,178,4,2,1,1,1,1,0.5,0,9,0,5.9,183849
181,162,3,4,1,1,1,0,1.4,0,7,0,0.4,165515
347,341,5,3,1,1,1,1,6.3,1,14,0,3.2,285277
191,166,3,2,1,0,0,1,2.8,0,9,0,5.7,154677
345,325,6,7,1,1,1,1,4.9,1,1,0,1.2,299592
206,202,3,2,0,0,0,1,0.9,1,11,0,6.2,186068
300,272,6,4,1,1,1,1,3.4,1,20,0,3.8,252693
245,222,4,2,1,1,1,1,2.5,1,10,0,5.6,218919
137,136,1,2,0,0,1,0,2.2,0,21,0,0.3,105574
309,284,4,2,1,1,1,1,3.3,0,15,0,5.1,241905
713,578,8,7,1,1,1,1,1.9,1,12,0,5.1,549925
208,205,4,3,1,0,1,0,4.7,1,1,0,1.2,178139
237,203,4,2,1,1,1,0,4.6,0,2,0,4.1,185753
297,267,5,2,1,1,1,1,6.6,1,21,0,5.8,241519
512,491,8,6,1,1,1,1,6.4,1,13,0,0.1,408925
283,267,4,4,1,1,1,1,1.7,0,8,0,5.6,229562
266,243,5,5,1,1,1,1,5.2,1,5,0,6.6,229865
297,293,5,3,1,1,1,1,0.3,1,14,0,6.7,260446
465,440,7,6,1,1,1,1,0.1,1,22,0,0.8,393194
309,297,4,5,1,1,1,1,1.8,1,11,0,5.8,265896
350,326,5,4,0,1,1,1,4.4,1,16,0,3.2,284637
165,154,3,4,0,1,0,0,2.9,0,3,0,5.2,125866
273,237,4,2,1,1,1,0,1.4,0,4,0,4.2,219039
343,297,5,2,1,1,1,1,0.5,0,9,0,1.9,289908
232,218,3,4,1,1,1,0,0.1,1,5,0,6.8,208348
246,244,5,4,1,1,1,1,5.8,1,13,0,3.6,216950
174,168,2,1,0,1,0,0,3.7,1,17,0,2.6,141337
150,144,3,3,1,1,0,1,0.9,1,15,0,4.2,157974
122,110,1,1,0,0,0,0,0.8,0,11,0,6.8,92981
126,113,1,2,1,0,0,0,2.4,0,1,0,4.2,99161
121,121,1,2,0,0,0,0,2.2,0,8,0,1.5,93626
331,315,5,5,1,1,1,0,6.4,1,7,0,0.9,271311
208,208,3,4,1,0,1,0,1.6,1,10,0,3.3,174056
173,157,3,1,0,1,1,0,3.3,0,7,0,1.2,135903
326,314,5,5,1,1,1,0,4.8,1,17,0,4.9,259301
724,627,8,7,1,1,1,1,5.7,1,13,0,1.6,565062
135,122,2,3,0,1,0,1,0.7,0,10,0,2.3,133460
209,204,4,4,1,0,1,1,5.8,1,18,1,1.5,200112
167,148,2,2,1,1,1,0,6.7,0,4,0,0.9,140250
232,213,3,1,1,0,1,0,4.9,1,7,0,0.5,198697
228,199,3,2,1,1,1,0,6.8,0,20,0,4.1,170053
