land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
140,122,1,1.0,0,0,0,0,0.3,0,9,0,0.4,118149.0
106,95,1,2.0,1,0,0,1,0.6,0,5,0,2.5,109534.0
140,136,2,1.0,0,0,0,1,1.6,0,3,0,1.4,123869.0
164,143,3,4.0,0,0,1,0,1.5,1,9,0,1.3,149261.0
303,262,5,4.0,1,1,1,1,6.8,1,21,0,2.6,259618.0
176,156,3,2.0,0,1,0,0,1.8,1,21,0,0.4,149517.0
160,148,2,1.0,0,0,0,0,3.8,0,9,0,6.8,111450.0
265,248,4,5.0,1,1,1,1,3.8,1,19,0,1.6,230162.0
273,254,5,2.0,1,1,1,1,4.6,1,2,0,2.6,236401.0
100,94,1,2.0,0,1,0,0,3.3,1,9,0,3.6,90440.0
179,165,2,2.0,1,1,1,0,4.2,0,6,0,3.2,143757.0
220,210,3,2.0,1,1,1,0,1.2,0,5,0,6.4,176992.0
295,281,4,5.0,0,1,1,1,3.3,1,18,0,2.9,253299.0
173,148,3,2.0,0,1,0,0,4.6,0,21,0,5.7,116808.0
313,301,5,5.0,1,1,1,1,1.1,1,19,0,1.1,275833.0
271,238,4,2.0,0,1,1,1,5.3,1,2,0,1.9,247112.0
273,254,5,5.0,1,1,1,1,0.3,1,17,0,1.8,
389,370,6,5.0,1,1,1,1,4.6,0,22,0,6.2,279272.0
222,212,4,2.0,1,1,0,0,0.6,0,9,0,2.6,173344.0
116,112,1,2.0,1,0,0,0,0.4,0,18,0,3.6,99559.0
278,270,4,4.0,0,1,0,0,1.3,1,8,0,0.3,235256.0
278,242,5,3.0,1,1,1,1,2.1,0,21,0,3.6,220678.0
144,133,2,2.0,0,1,0,0,4.6,0,10,0,2.7,105160.0
156,135,3,3.0,1,1,0,1,2.6,1,14,0,4.7,152112.0
591,512,7,7.0,1,1,1,1,6.1,1,3,0,4.3,496571.0
251,236,5,4.0,1,1,1,1,3.8,1,12,0,4.7,223031.0
154,150,3,1.0,1,0,0,0,6.4,1,2,0,6.2,121120.0
277,247,5,2.0,1,1,1,1,4.1,0,15,0,1.2,221044.0
263,243,4,3.0,1,1,1,0,6.6,0,15,0,3.9,185015.0
351,312,5,2.0,1,1,1,1,6.5,0,10,0,4.1,263251.0
332,298,5,4.0,1,1,1,1,5.6,1,11,0,5.9,280489.0
552,552,8,5.0,1,1,1,1,3.9,1,20,0,3.9,434413.0
163,162,3,3.0,1,0,0,0,1.3,1,21,0,0.5,141717.0
174,161,3,2.0,1,1,0,0,0.7,1,1,0,3.6,158676.0
255,226,4,5.0,1,1,1,1,0.7,1,6,0,5.8,243496.0
296,257,5,3.0,1,1,1,1,2.1,1,12,0,1.5,267643.0
229,227,4,5.0,1,0,1,0,0.9,1,14,0,4.9,191704.0
163,143,3,1.0,0,1,0,0,3.4,0,18,0,2.5,119702.0
191,179,3,1.0,0,0,0,0,0.2,0,14,0,2.6,148100.0
255,224,5,3.0,1,1,1,1,4.2,1,20,1,3.2,251077.0
304,270,5,2.0,1,1,1,0,0.5,1,19,1,6.6,278672.0
189,175,2,1.0,0,1,0,0,2.3,0,14,0,5.1,138057.0
241,218,4,5.0,1,1,1,0,0.1,1,15,0,2.4,214611.0
204,191,4,4.0,1,1,1,1,2.8,1,9,0,3.5,196662.0
190,183,4,4.0,1,1,1,1,3.2,1,13,0,5.1,176615.0
231,219,4,4.0,1,1,1,1,3.2,0,22,0,4.3,182286.0
170,152,2,,0,1,0,1,2.3,0,14,0,4.9,140819.0
270,268,5,2.0,1,1,1,1,1.7,1,2,0,1.5,251862.0
168,158,2,2.0,1,1,0,0,5.3,0,13,0,2.3,121100.0
165,150,3,4.0,1,0,0,1,0.3,0,7,0,0.9,160116.0
304,288,4,3.0,1,1,0,1,0.1,1,15,0,3.7,265462.0
288,288,5,3.0,1,1,1,1,1.9,1,7,0,0.5,255648.0
215,196,4,3.0,1,1,1,0,4.4,1,21,0,3.4,178962.0
283,270,4,3.0,1,1,1,1,0.3,1,12,0,0.7,272846.0
320,293,5,5.0,1,1,1,1,4.5,1,19,0,2.2,263808.0
106,103,1,2.0,0,0,0,0,2.2,0,13,0,4.3,83149.0
171,165,3,3.0,1,1,0,0,1.5,1,19,0,1.2,150992.0
263,227,4,2.0,1,1,1,1,1.3,1,5,0,2.8,246794.0
223,216,4,2.0,1,1,1,1,4.8,1,15,0,3.3,197888.0
113,97,1,2.0,0,0,0,0,4.2,0,8,0,3.1,82620.0
136,128,2,3.0,0,0,0,0,6.4,0,17,0,3.1,92271.0
125,121,1,1.0,0,0,0,0,3.8,1,10,0,6.5,96614.0
144,126,1,2.0,0,1,0,0,4.8,0,5,0,3.6,108620.0
127,118,2,2.0,1,1,0,1,3.5,0,20,0,1.6,118449.0
182,158,3,1.0,1,1,1,0,2.7,1,8,0,,170462.0
253,228,4,5.0,1,1,1,1,2.7,0,22,0,2.4,207919.0
219,219,3,1.0,1,0,1,0,4.1,1,20,0,5.3,168364.0
234,223,4,2.0,1,1,1,0,1.2,0,22,1,4.8,192482.0
225,193,3,1.0,1,1,0,0,5.8,1,20,0,4.6,171159.0
190,187,4,4.0,1,0,1,1,0.7,1,13,0,4.9,181508.0
193,168,4,4.0,1,1,1,1,1.2,1,12,0,0.6,194023.0
211,189,3,2.0,1,1,1,0,1.5,1,13,0,2.5,187335.0
375,341,6,6.0,1,1,1,1,0.5,1,14,0,1.1,321265.0
146,144,2,1.0,0,0,0,0,4.3,0,10,1,1.1,122317.0
314,284,5,5.0,0,1,1,0,1.3,1,19,0,5.7,246569.0
211,191,3,2.0,1,1,0,0,0.1,0,12,0,4.5,167477.0
221,196,4,3.0,1,1,1,1,1.6,1,18,0,2.7,208075.0
327,291,5,3.0,1,1,1,1,5.7,0,19,0,0.8,253062.0
139,125,2,3.0,0,1,1,0,6.6,1,13,0,2.8,124270.0
296,259,4,4.0,1,1,1,1,1.2,0,18,0,3.6,233204.0
221,201,4,2.0,1,1,1,1,2.1,0,3,0,0.7,201330.0
246,228,4,5.0,1,1,1,0,0.2,1,22,0,3.9,211610.0
220,203,4,,1,1,0,0,5.4,1,8,0,3.1,178201.0
344,298,5,5.0,1,1,1,1,6.2,1,22,0,6.5,280805.0
366,362,6,5.0,1,1,1,1,1.5,1,1,0,3.1,325542.0
221,201,3,3.0,0,0,0,0,4.9,0,16,0,2.4,151510.0
230,197,3,1.0,1,1,0,0,1.6,1,17,0,4.5,188922.0
191,191,4,2.0,1,1,0,1,0.9,1,17,0,3.9,183608.0
532,487,7,7.0,1,1,1,1,6.9,1,20,0,,413440.0
165,143,3,2.0,1,0,0,1,5.6,1,2,0,3.1,149476.0
401,345,6,7.0,1,1,1,1,6.3,1,18,1,1.1,378415.0
209,209,4,4.0,1,0,1,1,3.3,1,14,0,1.2,191704.0
248,241,5,3.0,1,1,0,1,2.7,1,3,1,6.6,248431.0
190,182,3,3.0,1,0,0,1,5.8,0,20,0,2.7,149261.0
237,213,5,4.0,1,1,1,1,3.1,1,18,0,1.1,212486.0
219,211,3,4.0,1,1,0,0,2.8,0,17,0,2.2,164290.0
254,219,4,,1,1,1,1,6.7,1,12,0,0.6,231601.0
154,145,2,3.0,0,1,0,0,5.9,0,7,0,0.8,117415.0
255,225,4,3.0,1,1,1,1,3.9,0,20,0,4.1,199776.0
288,249,4,5.0,0,1,1,1,6.8,1,10,0,6.7,250454.0
188,173,2,,0,1,0,0,5.4,0,14,0,3.8,132358.0
129,119,2,3.0,1,0,0,1,0.7,1,1,0,2.4,134219.0
201,190,3,4.0,1,1,0,1,1.4,1,14,0,5.6,186655.0
167,143,3,4.0,1,1,1,0,3.1,1,6,0,1.1,163164.0
187,166,3,1.0,0,1,0,0,0.8,0,3,0,2.1,146488.0
397,352,6,6.0,1,1,1,1,4.5,1,3,0,2.8,344120.0
186,182,3,4.0,1,0,0,0,0.8,1,11,0,3.3,160603.0
191,165,4,4.0,1,1,1,0,0.7,0,11,0,0.1,168177.0
336,292,5,4.0,0,1,1,1,1.8,1,19,0,6.5,275071.0
210,182,4,4.0,1,1,1,1,3.7,1,13,0,0.4,203754.0
207,202,3,1.0,1,0,1,0,2.1,0,1,0,0.2,165529.0
263,224,4,4.0,1,1,1,1,2.9,1,19,0,3.1,233102.0
215,210,3,1.0,1,0,1,0,5.5,0,9,0,0.9,154836.0
292,264,5,4.0,1,1,1,1,5.3,1,4,0,2.5,255949.0
220,198,4,2.0,0,1,0,1,3.7,1,18,0,5.7,186655.0
353,332,5,2.0,1,1,1,0,1.5,1,22,0,,282277.0
131,123,2,3.0,0,1,0,0,0.6,0,16,0,3.7,111167.0
356,324,5,5.0,1,1,1,1,6.5,1,9,0,3.4,307379.0
274,237,4,3.0,1,1,1,1,6.3,1,8,0,0.7,255440.0
235,224,4,2.0,1,1,1,1,2.1,1,16,0,6.5,212966.0
341,311,5,5.0,1,1,1,1,4.3,1,15,0,2.4,287964.0
305,263,4,3.0,1,1,1,1,2.7,0,19,0,3.2,238021.0
128,128,1,1.0,0,0,0,0,0.4,0,13,0,3.7,107392.0
188,175,3,,1,1,0,1,1.8,0,18,0,2.4,159707.0
155,154,3,3.0,1,0,0,0,2.5,0,5,0,1.5,122050.0
265,237,5,5.0,1,1,1,1,6.9,1,4,0,3.9,237086.0
257,222,4,4.0,0,1,1,1,1.7,1,3,0,0.8,245224.0
296,289,5,4.0,1,1,1,1,2.2,1,20,0,5.7,249809.0
230,230,4,4.0,1,0,0,1,2.7,1,17,1,6.9,223379.0
202,179,4,3.0,1,1,1,1,4.1,1,14,0,0.1,200199.0
416,363,7,6.0,1,1,1,1,5.1,1,16,0,,337011.0
451,401,8,9.0,1,1,1,1,4.4,1,21,0,0.7,373718.0
226,218,3,2.0,1,0,1,0,4.4,0,12,0,5.5,159534.0
199,183,3,2.0,1,1,0,1,1.1,1,17,0,5.4,179348.0
572,461,8,6.0,1,1,1,1,2.9,1,6,0,3.2,463786.0
214,186,3,2.0,0,1,1,0,5.8,0,22,0,5.5,159930.0
255,241,5,4.0,1,1,1,1,1.2,1,6,0,5.2,240519.0
597,542,7,7.0,1,1,1,1,2.6,1,16,0,5.4,465387.0
296,259,4,4.0,0,1,1,1,0.5,0,13,0,2.7,247327.0
292,257,4,4.0,0,1,1,0,6.7,1,1,0,5.8,232987.0
149,135,2,1.0,0,1,0,0,4.5,0,12,0,5.3,109024.0
290,284,4,2.0,0,1,0,1,1.2,1,14,0,3.9,248325.0
291,267,4,2.0,1,1,1,0,3.1,1,20,0,2.8,234330.0
240,223,5,5.0,1,1,1,1,0.3,1,8,1,6.5,257607.0
232,232,5,5.0,1,1,1,1,3.2,1,12,0,1.9,212171.0
568,518,7,5.0,1,1,1,1,6.1,1,8,0,4.8,444274.0
255,230,5,4.0,1,1,1,1,2.9,1,1,1,4.6,256297.0
247,231,4,4.0,1,1,1,1,1.4,1,20,0,5.3,218254.0
231,221,3,2.0,0,0,0,0,4.7,1,9,0,2.1,171606.0
279,263,4,3.0,1,1,1,1,5.3,1,4,0,2.1,248190.0
339,326,5,5.0,1,1,1,1,3.1,1,3,0,0.5,295454.0
294,277,5,3.0,1,1,1,1,2.8,1,1,0,6.7,268865.0
223,205,3,2.0,1,0,1,0,3.2,0,15,0,0.1,174199.0
171,150,3,4.0,0,0,1,0,5.9,1,20,0,2.1,134779.0
285,284,4,4.0,1,1,1,1,2.5,1,15,1,3.2,272438.0
323,322,5,5.0,1,0,1,1,6.9,0,10,0,2.8,241248.0
238,217,4,,1,1,1,1,2.8,0,2,0,2.9,205308.0
252,226,4,3.0,1,1,0,1,4.7,1,11,0,3.3,210649.0
324,278,5,3.0,1,1,0,0,6.6,1,12,0,6.6,246651.0
661,537,8,8.0,1,1,1,1,6.1,1,19,0,3.3,500302.0
280,246,4,2.0,1,1,1,1,5.9,1,4,0,4.3,255126.0
289,272,5,4.0,1,1,1,1,0.5,1,1,0,3.6,270714.0
237,232,3,4.0,0,0,0,1,6.3,0,1,0,6.9,175578.0
194,186,3,2.0,1,1,0,0,0.1,1,10,1,0.6,202823.0
258,248,4,2.0,1,1,1,1,2.4,1,10,0,6.9,228480.0
436,411,7,4.0,1,1,1,1,0.9,1,17,0,2.3,350711.0
141,140,2,,0,0,0,1,2.1,1,7,0,1.2,132312.0
190,190,3,4.0,1,0,1,0,3.7,1,3,0,5.2,158789.0
266,254,5,5.0,1,1,1,0,5.3,1,3,0,4.8,210195.0
188,165,3,2.0,0,1,1,0,1.8,0,17,0,4.8,147247.0
133,127,1,1.0,1,0,0,0,5.5,0,7,0,2.2,93247.0
233,208,5,5.0,1,1,1,1,0.5,1,5,0,2.7,234272.0
133,125,2,3.0,0,1,0,0,0.2,1,16,0,0.5,136628.0
238,219,5,3.0,0,1,1,1,3.9,1,14,0,0.5,211877.0
138,128,1,2.0,1,1,0,0,0.8,0,8,0,4.5,119545.0
124,118,1,2.0,1,0,0,0,6.9,0,10,0,6.8,85005.0
201,183,4,4.0,1,1,1,1,2.5,1,12,0,3.5,201851.0
192,170,4,5.0,1,1,1,1,3.3,0,7,0,6.4,169023.0
281,270,5,2.0,1,1,1,0,4.9,1,6,0,2.7,228111.0
279,279,5,3.0,1,0,1,1,3.8,1,7,0,0.6,247277.0
106,91,1,2.0,0,0,0,0,6.2,0,17,0,5.8,69853.0
112,100,1,2.0,0,1,0,0,2.7,0,6,0,0.2,100223.0
188,162,2,3.0,0,1,0,0,4.8,0,1,0,6.1,136965.0
211,189,3,2.0,0,0,0,0,2.3,0,8,0,0.3,148474.0
235,216,4,2.0,0,1,1,0,3.8,1,21,0,4.1,186467.0
162,150,2,2.0,0,1,0,0,5.5,0,3,0,1.2,122914.0
123,109,1,1.0,0,1,0,0,4.9,0,6,0,,99426.0
324,307,5,4.0,1,1,1,1,0.2,1,21,1,1.9,323180.0
338,331,6,5.0,1,1,1,1,5.8,1,7,0,3.6,286083.0
183,171,3,2.0,0,1,0,1,6.5,0,3,0,3.2,151276.0
234,220,4,5.0,1,1,1,1,4.6,1,11,0,1.4,218294.0
190,185,2,1.0,0,0,0,1,4.1,0,17,0,5.9,141816.0
237,220,3,2.0,0,1,0,0,4.6,1,7,0,4.2,191423.0
286,253,5,3.0,1,1,1,1,0.5,1,14,0,3.8,262760.0
257,232,5,5.0,1,1,1,1,4.4,0,11,0,3.5,215324.0
402,354,7,5.0,1,1,1,1,1.1,1,7,1,4.4,377639.0
327,323,5,3.0,1,0,1,1,2.5,1,6,0,4.6,272069.0
171,146,2,2.0,1,1,1,0,6.2,0,18,0,6.5,129345.0
230,202,4,2.0,1,1,1,1,6.6,1,16,0,2.1,206695.0
418,361,6,4.0,1,1,1,1,2.3,1,13,0,3.8,349324.0
232,222,3,1.0,0,1,1,0,5.2,0,4,1,6.9,194984.0
230,211,4,3.0,1,1,1,1,4.4,1,1,0,2.1,221430.0
474,434,7,6.0,1,1,1,1,3.6,1,18,0,4.4,369540.0
309,275,4,4.0,1,1,1,1,3.7,1,1,0,6.3,266893.0
230,212,4,4.0,1,1,1,0,2.5,1,4,0,3.9,200279.0
269,250,5,,1,1,1,1,4.2,1,5,0,3.4,244888.0
427,396,6,6.0,1,1,1,1,1.6,1,14,0,4.6,361143.0
169,159,2,3.0,1,1,0,1,6.2,0,11,0,4.9,134621.0
284,276,5,4.0,1,1,1,1,3.8,1,8,0,6.7,246179.0
360,357,5,3.0,1,0,1,1,2.7,1,12,0,3.5,297109.0
148,130,1,2.0,1,0,0,0,4.9,0,2,0,2.6,109474.0
169,145,3,4.0,1,0,0,1,2.7,1,2,0,4.6,156193.0
229,222,3,1.0,1,1,0,1,2.9,0,21,0,5.7,179900.0
291,259,4,5.0,1,1,1,1,1.5,1,15,0,5.8,261588.0
216,191,4,3.0,1,1,1,1,2.6,1,2,0,5.2,208734.0
203,191,4,2.0,1,1,0,1,5.1,1,13,0,6.3,174652.0
213,194,3,3.0,0,1,0,0,1.2,1,4,0,3.6,174699.0
294,273,5,5.0,1,1,1,0,2.8,1,6,0,0.3,258638.0
330,288,5,2.0,1,1,1,1,2.2,1,13,0,3.2,292785.0
264,245,5,2.0,1,1,0,1,5.4,1,11,0,0.5,225605.0
110,104,1,1.0,1,0,0,0,5.5,0,9,0,2.7,81665.0
244,237,5,2.0,1,1,1,1,5.1,1,9,0,2.5,213543.0
398,360,6,7.0,1,1,1,1,1.7,1,12,0,3.2,331795.0
297,270,4,5.0,1,1,1,1,0.8,1,21,0,4.1,262924.0
126,121,1,1.0,0,0,0,0,6.9,0,19,0,4.8,83085.0
446,369,8,9.0,1,1,1,1,4.3,1,4,0,2.8,382900.0
174,152,2,1.0,1,1,0,1,2.6,0,2,0,4.3,156910.0
360,319,6,6.0,1,1,1,1,4.9,1,19,0,,293591.0
396,358,6,,1,1,1,1,3.6,1,17,0,2.5,330136.0
215,184,3,2.0,0,1,0,1,4.7,1,11,0,3.8,183035.0
222,207,3,3.0,1,0,0,0,1.9,1,9,0,,185360.0
215,204,3,1.0,0,1,0,0,4.1,0,20,0,1.5,152374.0
241,235,4,2.0,1,1,0,1,3.6,0,16,0,5.2,186766.0
213,192,3,3.0,0,0,0,1,2.7,0,3,0,0.6,168921.0
224,221,3,1.0,1,0,0,0,5.2,1,10,0,4.6,174366.0
327,326,5,2.0,1,1,1,1,6.2,1,13,0,5.6,269937.0
256,244,5,3.0,1,1,1,0,4.1,1,19,0,1.4,202190.0
258,255,4,2.0,1,1,1,0,2.2,1,17,0,2.4,202193.0
245,229,4,2.0,1,1,1,0,6.1,0,8,0,1.8,186135.0
268,267,5,5.0,1,1,1,1,5.1,1,19,0,5.4,220088.0
240,224,5,4.0,1,1,1,1,5.6,1,16,0,6.2,215966.0
348,301,5,2.0,1,1,1,1,5.3,1,3,0,0.5,298818.0
289,288,4,3.0,1,0,1,1,0.3,0,14,0,5.9,236602.0
260,233,4,5.0,1,1,1,1,3.2,1,4,0,6.2,232503.0
270,234,5,4.0,0,1,1,1,4.2,1,4,0,2.3,246715.0
255,243,5,4.0,1,1,1,1,4.8,1,17,0,4.1,217215.0
242,230,5,3.0,1,1,1,1,0.6,1,2,0,1.3,239820.0
109,108,1,1.0,0,0,0,0,0.7,0,18,0,2.5,90511.0
300,268,4,,1,1,1,0,2.6,0,18,0,2.9,211289.0
464,443,6,7.0,1,1,1,1,1.4,1,20,0,0.9,376626.0
180,163,2,1.0,1,1,0,1,4.8,0,15,0,5.6,143595.0
200,180,3,2.0,1,1,0,0,2.6,1,13,0,6.4,161759.0
341,341,5,2.0,1,1,1,0,6.1,1,1,0,5.2,273250.0
276,262,5,5.0,1,1,1,1,5.5,1,1,0,6.9,247159.0
270,236,4,2.0,0,1,1,1,3.3,1,20,0,0.6,243334.0
359,323,6,4.0,0,1,1,1,4.3,1,17,0,5.6,287434.0
508,451,7,6.0,1,1,1,1,4.5,1,20,0,6.5,398570.0
272,244,5,2.0,1,1,1,1,3.2,1,17,0,2.4,240838.0
332,300,5,5.0,1,1,1,1,1.4,1,14,0,5.6,292092.0
127,126,2,3.0,1,0,0,0,4.2,0,18,0,1.5,94202.0
249,226,4,3.0,1,1,1,1,3.5,1,1,0,2.7,233297.0
504,489,8,9.0,1,1,1,1,4.3,1,13,0,2.7,403305.0
269,233,4,5.0,0,1,0,1,3.9,0,10,1,0.1,235266.0
145,129,1,1.0,0,0,0,0,5.2,0,14,0,3.7,96869.0
231,220,3,3.0,1,1,0,0,5.2,0,18,0,1.3,165694.0
272,244,4,5.0,1,1,1,1,6.7,1,10,0,0.7,239737.0
341,292,6,7.0,1,1,1,1,1.8,1,9,0,2.4,299397.0
467,422,7,7.0,1,1,1,1,4.6,1,15,0,4.2,381359.0
150,132,1,1.0,0,0,0,0,5.5,0,1,0,3.6,99280.0
173,165,2,3.0,1,0,0,1,3.7,0,5,0,6.5,138392.0
322,307,5,4.0,1,1,1,1,1.6,1,7,0,,272935.0
164,160,2,2.0,0,0,1,0,1.5,0,11,0,0.7,134287.0
194,172,3,4.0,1,1,0,0,3.8,1,15,0,2.8,160859.0
217,189,3,3.0,0,1,0,0,5.2,1,19,0,5.1,160931.0
219,217,3,3.0,1,0,1,0,4.6,0,3,0,6.5,160234.0
310,292,4,4.0,1,1,0,1,1.6,1,14,0,0.5,262670.0
272,266,4,5.0,1,1,1,0,6.6,1,4,0,1.2,225829.0
174,153,2,2.0,1,0,0,0,1.9,0,18,1,6.3,140386.0
144,141,1,2.0,0,0,0,0,4.4,0,20,0,6.9,
185,169,3,2.0,1,0,0,1,5.5,0,18,0,3.8,143410.0
399,389,6,4.0,1,1,1,1,0.9,1,10,0,5.4,338710.0
272,259,4,3.0,1,1,1,1,1.1,0,18,0,4.5,211328.0
179,164,2,3.0,0,1,1,0,1.8,0,20,0,1.9,144377.0
153,137,3,1.0,0,0,0,0,2.9,1,21,0,6.3,114854.0
168,151,3,2.0,0,1,0,1,3.5,1,15,0,6.2,148551.0
292,276,5,4.0,1,1,0,1,6.8,1,10,0,,242866.0
307,271,4,4.0,1,1,1,1,1.1,1,18,0,3.3,268251.0
216,190,4,4.0,1,1,0,1,4.2,1,12,0,5.7,187312.0
253,248,5,,1,1,1,0,1.9,1,19,0,4.6,208920.0
254,252,5,4.0,1,1,1,1,6.4,1,4,0,1.9,229631.0
205,182,4,4.0,1,1,1,1,5.9,1,22,1,1.9,216936.0
169,157,2,1.0,0,0,0,0,2.4,0,21,0,5.9,115995.0
199,179,3,4.0,1,0,1,0,4.3,0,18,0,6.8,146706.0
341,306,6,5.0,1,1,1,1,3.6,1,3,0,3.3,293349.0
138,129,1,1.0,1,1,0,0,3.5,0,6,0,0.2,120467.0
109,103,1,1.0,1,0,0,0,4.8,0,1,0,6.6,78206.0
175,161,3,4.0,1,0,0,0,2.9,1,16,0,4.9,140244.0
234,208,4,5.0,1,1,1,1,1.9,1,9,0,1.3,227562.0
268,262,5,4.0,1,1,1,0,4.6,1,14,0,1.5,222612.0
109,104,1,1.0,0,0,0,0,6.2,0,20,0,0.3,79207.0
267,252,4,4.0,1,1,1,1,2.8,0,7,0,5.5,212901.0
335,332,5,5.0,0,1,1,1,4.1,1,1,1,0.8,336374.0
106,104,1,2.0,0,0,0,0,3.3,0,4,0,0.4,88142.0
150,133,1,2.0,0,0,1,0,6.5,0,11,0,2.4,113710.0
191,169,3,1.0,0,1,1,0,4.2,0,21,0,5.4,140638.0
146,144,2,2.0,0,0,0,0,1.9,0,1,0,1.4,115399.0
409,408,6,7.0,1,1,1,1,1.2,1,21,0,3.6,324194.0
240,224,3,4.0,0,1,0,0,6.8,0,17,0,4.5,162145.0
195,193,3,3.0,1,0,0,0,4.7,1,11,0,6.4,151824.0
380,349,6,6.0,1,1,1,1,4.9,1,15,0,6.5,314319.0
144,138,1,2.0,1,0,0,0,2.2,0,7,1,5.5,123872.0
161,161,3,2.0,1,0,0,1,4.1,1,12,0,1.9,148891.0
190,180,4,4.0,0,1,0,0,4.3,1,7,0,5.7,153714.0
246,217,5,3.0,1,1,1,1,2.7,1,12,0,3.8,219556.0
180,162,3,2.0,1,1,1,0,3.4,0,2,0,0.3,160237.0
287,260,4,4.0,1,1,1,1,5.7,1,13,0,2.7,240233.0
177,164,3,1.0,0,1,0,0,5.4,1,8,0,,147945.0
277,274,5,2.0,0,1,1,1,4.8,1,1,0,1.5,243181.0
447,403,6,4.0,1,1,1,1,0.3,1,2,0,1.7,406590.0
185,169,2,3.0,0,0,1,0,4.3,0,9,1,4.4,158051.0
217,206,4,5.0,1,1,1,1,2.9,1,17,0,3.8,195372.0
340,294,5,3.0,0,1,1,1,2.1,1,17,0,,284481.0
268,247,5,2.0,1,1,1,1,4.7,1,16,0,2.9,236356.0
201,191,4,3.0,1,1,1,1,3.9,1,9,0,3.5,196022.0
162,144,2,1.0,0,1,1,0,6.5,0,11,0,5.3,124866.0
200,200,3,4.0,0,0,0,1,2.7,1,21,0,5.4,165656.0
426,425,7,7.0,1,1,1,1,5.8,1,8,0,3.9,351176.0
128,120,1,2.0,0,1,1,0,5.6,0,2,0,3.9,104526.0
118,105,1,1.0,0,1,0,0,5.6,0,8,0,6.6,86723.0
193,189,3,4.0,1,0,0,1,2.6,1,7,0,6.3,180378.0
226,205,4,3.0,1,1,1,1,5.3,1,16,0,6.1,194896.0
196,191,4,3.0,1,1,1,1,1.2,1,9,1,1.5,209714.0
707,608,8,8.0,1,1,1,1,4.9,1,8,0,,569182.0
597,581,7,4.0,1,1,1,1,2.7,1,8,0,2.7,500842.0
274,253,5,2.0,1,1,1,1,4.5,1,14,0,1.3,238681.0
505,494,8,5.0,1,1,1,1,4.6,1,6,0,5.3,409048.0
215,208,4,2.0,1,1,1,1,6.7,1,3,0,1.2,204915.0
231,217,4,3.0,1,1,1,1,0.4,1,6,0,6.8,230328.0
261,248,4,5.0,1,1,1,1,3.8,1,7,0,5.3,235319.0
241,236,5,4.0,1,1,0,1,5.5,1,9,0,0.9,215644.0
293,253,5,2.0,1,1,1,1,2.6,1,18,0,3.1,261925.0
139,133,2,3.0,0,1,0,1,3.7,0,21,0,1.9,121577.0
294,291,5,4.0,1,1,1,1,1.9,1,6,0,,263684.0
177,163,3,1.0,1,1,0,0,5.4,0,20,0,5.5,121599.0
245,215,4,4.0,0,1,1,0,1.7,1,5,0,2.3,210543.0
298,285,4,5.0,1,1,1,1,5.7,1,12,0,2.4,255069.0
267,257,5,,1,1,1,1,3.3,1,15,0,5.5,233774.0
229,198,3,3.0,0,1,1,0,0.2,0,19,0,5.3,184705.0
102,91,1,1.0,0,1,0,0,2.8,0,11,0,5.7,81558.0
209,205,3,2.0,1,0,0,0,1.1,0,16,0,4.5,151911.0
168,165,3,,0,0,0,0,1.8,0,17,0,0.9,127482.0
244,236,4,,1,1,1,1,0.5,0,9,0,2.3,204210.0
151,129,3,1.0,1,1,0,1,6.7,0,14,0,1.4,129342.0
104,98,1,2.0,1,1,0,0,3.6,0,11,0,3.8,84793.0
189,167,3,1.0,0,1,0,0,5.3,1,4,0,4.1,154408.0
226,205,4,4.0,1,1,0,1,4.8,1,9,0,3.1,200811.0
286,252,4,4.0,1,1,1,1,5.4,1,15,0,2.9,244066.0
193,189,4,4.0,1,0,0,1,6.4,0,11,0,3.2,151907.0
242,220,4,2.0,1,1,1,1,4.5,1,22,0,0.4,214617.0
359,316,5,3.0,1,1,1,1,3.5,1,4,0,,306205.0
310,276,4,3.0,1,1,1,1,0.3,1,2,0,4.4,289967.0
284,244,4,5.0,1,1,1,1,3.9,1,1,0,1.1,267504.0
668,551,8,,0,1,1,1,0.7,1,16,1,2.1,584521.0
164,163,2,2.0,0,0,0,0,6.2,0,13,0,6.6,108796.0
309,280,4,5.0,1,1,0,1,6.7,1,8,0,6.5,261610.0
255,231,4,2.0,1,1,1,1,6.1,1,19,0,4.1,213973.0
121,110,2,1.0,0,1,0,0,0.4,0,15,0,1.3,112430.0
382,348,6,4.0,1,1,1,1,4.9,0,15,0,5.2,281526.0
151,137,2,3.0,0,0,0,1,0.5,0,20,0,3.3,133146.0
334,321,5,,1,1,1,1,4.1,1,18,0,6.4,272789.0
205,194,4,5.0,1,1,1,1,5.5,0,3,0,5.5,169431.0
212,193,3,4.0,0,1,0,0,0.9,1,2,0,,190021.0
127,123,1,1.0,0,0,0,0,5.9,0,22,0,4.3,84040.0
288,257,5,2.0,1,1,1,1,5.5,1,22,0,4.2,238562.0
260,237,5,2.0,1,1,1,1,6.2,1,3,0,6.3,229779.0
135,132,1,1.0,1,0,0,0,0.6,1,21,0,5.2,113652.0
286,253,4,2.0,1,1,0,1,4.1,1,7,0,3.3,243378.0
305,284,5,5.0,1,1,1,1,2.7,1,13,0,6.3,261331.0
