land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school,wall_fence,house_age,water_front,distance_to_supermarket_km,crime_rate_index,room_size,property_value
532,487,7,7,1,1,1,1,6.9,1,20,0,6.6,4.54,2,405173
165,143,3,2,1,0,0,1,5.6,1,2,0,3.1,3.11,3,135981
401,345,6,7,1,1,1,1,6.3,1,18,1,1.1,5.47,3,357313
209,209,4,4,1,0,1,1,3.3,1,14,0,1.2,5.99,2,174456
248,241,5,3,1,1,0,1,2.7,1,3,1,6.6,1.64,2,254164
190,182,3,3,1,0,0,1,5.8,0,20,0,2.7,0.32,2,152169
237,213,5,4,1,1,1,1,3.1,1,18,0,1.1,2.66,1,205551
219,211,3,4,1,1,0,0,2.8,0,17,0,2.2,1.71,2,163296
254,219,4,5,1,1,1,1,6.7,1,12,0,0.6,1.63,2,235428
154,145,2,3,0,1,0,0,5.9,0,7,0,0.8,5.09,3,93487
255,225,4,3,1,1,1,1,3.9,0,20,0,4.1,5.03,1,186622
288,249,4,5,0,1,1,1,6.8,1,10,0,6.7,2.68,1,239737
188,173,2,3,0,1,0,0,5.4,0,14,0,3.8,5.76,2,111920
129,119,2,3,1,0,0,1,0.7,1,1,0,2.4,0.49,3,131642
201,190,3,4,1,1,0,1,1.4,1,14,0,5.6,0.71,1,186630
167,143,3,4,1,1,1,0,3.1,1,6,0,1.1,3.23,2,153728
187,166,3,1,0,1,0,0,0.8,0,3,0,2.1,1.16,3,139222
397,352,6,6,1,1,1,1,4.5,1,3,0,2.8,3.03,2,344437
186,182,3,4,1,0,0,0,0.8,1,11,0,3.3,3.92,3,144472
191,165,4,4,1,1,1,0,0.7,0,11,0,0.1,2.94,3,155935
336,292,5,4,0,1,1,1,1.8,1,19,0,6.5,3.89,2,264104
210,182,4,4,1,1,1,1,3.7,1,13,0,0.4,2.37,3,190446
207,202,3,1,1,0,1,0,2.1,0,1,0,0.2,4.40,3,146771
263,224,4,4,1,1,1,1,2.9,1,19,0,3.1,5.11,2,226980
215,210,3,1,1,0,1,0,5.5,0,9,0,0.9,5.62,1,135463
292,264,5,4,1,1,1,1,5.3,1,4,0,2.5,4.76,3,238338
220,198,4,2,0,1,0,1,3.7,1,18,0,5.7,3.96,3,171828
353,332,5,2,1,1,1,0,1.5,1,22,0,6.5,4.94,1,267040
131,123,2,3,0,1,0,0,0.6,0,16,0,3.7,4.50,0,89144
356,324,5,5,1,1,1,1,6.5,1,9,0,3.4,3.43,1,291963
274,237,4,3,1,1,1,1,6.3,1,8,0,0.7,3.65,1,242912
235,224,4,2,1,1,1,1,2.1,1,16,0,6.5,3.69,2,205479
341,311,5,5,1,1,1,1,4.3,1,15,0,2.4,0.56,3,286901
305,263,4,3,1,1,1,1,2.7,0,19,0,3.2,4.71,1,218790
128,128,1,1,0,0,0,0,0.4,0,13,0,3.7,4.42,1,87905
188,175,3,2,1,1,0,1,1.8,0,18,0,2.4,1.28,2,159239
155,154,3,3,1,0,0,0,2.5,0,5,0,1.5,0.17,3,119474
265,237,5,5,1,1,1,1,6.9,1,4,0,3.9,2.99,2,235419
257,222,4,4,0,1,1,1,1.7,1,3,0,0.8,1.39,3,238742
296,289,5,4,1,1,1,1,2.2,1,20,0,5.7,4.52,2,243464
230,230,4,4,1,0,0,1,2.7,1,17,1,6.9,1.40,2,226383
202,179,4,3,1,1,1,1,4.1,1,14,0,0.1,3.45,2,191186
416,363,7,6,1,1,1,1,5.1,1,16,0,6.8,4.24,2,330862
451,401,8,9,1,1,1,1,4.4,1,21,0,0.7,1.87,2,382247
226,218,3,2,1,0,1,0,4.4,0,12,0,5.5,1.81,3,152001
199,183,3,2,1,1,0,1,1.1,1,17,0,5.4,0.58,2,184505
572,461,8,6,1,1,1,1,2.9,1,6,0,3.2,4.38,2,464131
214,186,3,2,0,1,1,0,5.8,0,22,0,5.5,3.79,3,147941
255,241,5,4,1,1,1,1,1.2,1,6,0,5.2,0.53,2,246815
597,542,7,7,1,1,1,1,2.6,1,16,0,5.4,0.08,3,465234
296,259,4,4,0,1,1,1,0.5,0,13,0,2.7,4.55,2,232358
292,257,4,4,0,1,1,0,6.7,1,1,0,5.8,0.57,3,230459
149,135,2,1,0,1,0,0,4.5,0,12,0,5.3,3.26,3,92769
290,284,4,2,0,1,0,1,1.2,1,14,0,3.9,5.05,2,233826
291,267,4,2,1,1,1,0,3.1,1,20,0,2.8,3.42,1,219204
240,223,5,5,1,1,1,1,0.3,1,8,1,6.5,4.83,2,242763
232,232,5,5,1,1,1,1,3.2,1,12,0,1.9,1.17,1,207944
568,518,7,5,1,1,1,1,6.1,1,8,0,4.8,1.90,2,458287
255,230,5,4,1,1,1,1,2.9,1,1,1,4.6,0.50,1,256245
247,231,4,4,1,1,1,1,1.4,1,20,0,5.3,3.97,1,203473
231,221,3,2,0,0,0,0,4.7,1,9,0,2.1,5.56,2,148740
279,263,4,3,1,1,1,1,5.3,1,4,0,2.1,2.41,1,239151
339,326,5,5,1,1,1,1,3.1,1,3,0,0.5,4.03,2,292839
294,277,5,3,1,1,1,1,2.8,1,1,0,6.7,2.67,2,271145
223,205,3,2,1,0,1,0,3.2,0,15,0,0.1,1.45,3,166237
171,150,3,4,0,0,1,0,5.9,1,20,0,2.1,4.31,2,120224
285,284,4,4,1,1,1,1,2.5,1,15,1,3.2,3.65,1,262904
323,322,5,5,1,0,1,1,6.9,0,10,0,2.8,1.27,3,236645
238,217,4,5,1,1,1,1,2.8,0,2,0,2.9,5.93,1,186850
252,226,4,3,1,1,0,1,4.7,1,11,0,3.3,0.74,2,216636
324,278,5,3,1,1,0,0,6.6,1,12,0,6.6,5.24,2,238937
661,537,8,8,1,1,1,1,6.1,1,19,0,3.3,1.46,2,514819
280,246,4,2,1,1,1,1,5.9,1,4,0,4.3,3.55,1,245560
289,272,5,4,1,1,1,1,0.5,1,1,0,3.6,2.76,1,264833
237,232,3,4,0,0,0,1,6.3,0,1,0,6.9,0.16,3,173065
194,186,3,2,1,1,0,0,0.1,1,10,1,0.6,0.59,3,199446
258,248,4,2,1,1,1,1,2.4,1,10,0,6.9,4.96,1,211433
436,411,7,4,1,1,1,1,0.9,1,17,0,2.3,5.43,3,324680
141,140,2,2,0,0,0,1,2.1,1,7,0,1.2,2.78,3,119798
190,190,3,4,1,0,1,0,3.7,1,3,0,5.2,0.74,2,162166
266,254,5,5,1,1,1,0,5.3,1,3,0,4.8,3.17,2,206584
188,165,3,2,0,1,1,0,1.8,0,17,0,4.8,2.53,1,134557
133,127,1,1,1,0,0,0,5.5,0,7,0,2.2,5.50,1,66800
233,208,5,5,1,1,1,1,0.5,1,5,0,2.7,0.48,3,231696
133,125,2,3,0,1,0,0,0.2,1,16,0,0.5,1.05,0,131514
238,219,5,3,0,1,1,1,3.9,1,14,0,0.5,3.15,3,199877
138,128,1,2,1,1,0,0,0.8,0,8,0,4.5,5.79,0,90425
124,118,1,2,1,0,0,0,6.9,0,10,0,6.8,5.73,1,57726
201,183,4,4,1,1,1,1,2.5,1,12,0,3.5,1.60,1,197132
192,170,4,5,1,1,1,1,3.3,0,7,0,6.4,2.07,1,164197
281,270,5,2,1,1,1,0,4.9,1,6,0,2.7,4.57,3,205758
279,279,5,3,1,0,1,1,3.8,1,7,0,0.6,3.71,3,232209
106,91,1,2,0,0,0,0,6.2,0,17,0,5.8,4.53,1,53720
112,100,1,2,0,1,0,0,2.7,0,6,0,0.2,3.05,0,87761
188,162,2,3,0,1,0,0,4.8,0,1,0,6.1,4.12,0,119264
211,189,3,2,0,0,0,0,2.3,0,8,0,0.3,5.10,3,126905
235,216,4,2,0,1,1,0,3.8,1,21,0,4.1,3.08,3,174424
162,150,2,2,0,1,0,0,5.5,0,3,0,1.2,4.51,0,104746
123,109,1,1,0,1,0,0,4.9,0,6,0,1.1,5.10,1,76782
324,307,5,4,1,1,1,1,0.2,1,21,1,1.9,0.50,3,321756
338,331,6,5,1,1,1,1,5.8,1,7,0,3.6,0.42,2,296590
183,171,3,2,0,1,0,1,6.5,0,3,0,3.2,2.84,2,146795
234,220,4,5,1,1,1,1,4.6,1,11,0,1.4,5.11,1,198310
190,185,2,1,0,0,0,1,4.1,0,17,0,5.9,4.96,2,126419
237,220,3,2,0,1,0,0,4.6,1,7,0,4.2,5.88,1,162373
286,253,5,3,1,1,1,1,0.5,1,14,0,3.8,3.76,3,246980
257,232,5,5,1,1,1,1,4.4,0,11,0,3.5,4.89,1,197204
402,354,7,5,1,1,1,1,1.1,1,7,1,4.4,4.55,3,358098
327,323,5,3,1,0,1,1,2.5,1,6,0,4.6,4.50,1,256102
171,146,2,2,1,1,1,0,6.2,0,18,0,6.5,4.70,3,105511
230,202,4,2,1,1,1,1,6.6,1,16,0,2.1,5.26,1,193905
418,361,6,4,1,1,1,1,2.3,1,13,0,3.8,0.99,3,347802
232,222,3,1,0,1,1,0,5.2,0,4,1,6.9,1.18,3,189131
230,211,4,3,1,1,1,1,4.4,1,1,0,2.1,5.45,2,199069
474,434,7,6,1,1,1,1,3.6,1,18,0,4.4,3.65,2,368495
309,275,4,4,1,1,1,1,3.7,1,1,0,6.3,5.14,2,259700
230,212,4,4,1,1,1,0,2.5,1,4,0,3.9,2.19,1,191702
269,250,5,4,1,1,1,1,4.2,1,5,0,3.4,0.32,3,243368
427,396,6,6,1,1,1,1,1.6,1,14,0,4.6,4.85,3,339984
169,159,2,3,1,1,0,1,6.2,0,11,0,4.9,0.22,0,131656
284,276,5,4,1,1,1,1,3.8,1,8,0,6.7,5.61,1,228137
360,357,5,3,1,0,1,1,2.7,1,12,0,3.5,0.34,3,295372
148,130,1,2,1,0,0,0,4.9,0,2,0,2.6,3.15,1,99444
169,145,3,4,1,0,0,1,2.7,1,2,0,4.6,5.76,2,137995
229,222,3,1,1,1,0,1,2.9,0,21,0,5.7,0.62,2,184011
291,259,4,5,1,1,1,1,1.5,1,15,0,5.8,5.74,2,243769
216,191,4,3,1,1,1,1,2.6,1,2,0,5.2,3.23,1,197706
203,191,4,2,1,1,0,1,5.1,1,13,0,6.3,0.15,3,172113
213,194,3,3,0,1,0,0,1.2,1,4,0,3.6,3.55,3,158811
294,273,5,5,1,1,1,0,2.8,1,6,0,0.3,2.96,2,260365
330,288,5,2,1,1,1,1,2.2,1,13,0,3.2,5.93,3,268489
264,245,5,2,1,1,0,1,5.4,1,11,0,0.5,1.43,3,218986
110,104,1,1,1,0,0,0,5.5,0,9,0,2.7,2.18,0,68157
244,237,5,2,1,1,1,1,5.1,1,9,0,2.5,0.74,2,219311
398,360,6,7,1,1,1,1,1.7,1,12,0,3.2,4.99,2,320560
297,270,4,5,1,1,1,1,0.8,1,21,0,4.1,0.54,3,261124
126,121,1,1,0,0,0,0,6.9,0,19,0,4.8,0.19,1,79388
446,369,8,9,1,1,1,1,4.3,1,4,0,2.8,4.48,3,364786
174,152,2,1,1,1,0,1,2.6,0,2,0,4.3,0.94,0,152517
360,319,6,6,1,1,1,1,4.9,1,19,0,3.1,2.33,2,293935
396,358,6,6,1,1,1,1,3.6,1,17,0,2.5,3.60,3,311763
215,184,3,2,0,1,0,1,4.7,1,11,0,3.8,4.62,2,166719
222,207,3,3,1,0,0,0,1.9,1,9,0,1.5,3.26,2,178607
215,204,3,1,0,1,0,0,4.1,0,20,0,1.5,3.03,2,148442
241,235,4,2,1,1,0,1,3.6,0,16,0,5.2,4.39,1,169670
213,192,3,3,0,0,0,1,2.7,0,3,0,0.6,0.49,2,172576
224,221,3,1,1,0,0,0,5.2,1,10,0,4.6,3.44,3,155042
327,326,5,2,1,1,1,1,6.2,1,13,0,5.6,4.99,3,245909
256,244,5,3,1,1,1,0,4.1,1,19,0,1.4,2.82,1,191144
258,255,4,2,1,1,1,0,2.2,1,17,0,2.4,0.07,1,201714
245,229,4,2,1,1,1,0,6.1,0,8,0,1.8,3.98,1,172617
268,267,5,5,1,1,1,1,5.1,1,19,0,5.4,0.33,2,226617
240,224,5,4,1,1,1,1,5.6,1,16,0,6.2,1.47,3,210461
348,301,5,2,1,1,1,1,5.3,1,3,0,0.5,4.23,2,287787
289,288,4,3,1,0,1,1,0.3,0,14,0,5.9,4.94,2,222656
260,233,4,5,1,1,1,1,3.2,1,4,0,6.2,1.86,3,224868
270,234,5,4,0,1,1,1,4.2,1,4,0,2.3,2.48,2,245283
255,243,5,4,1,1,1,1,4.8,1,17,0,4.1,1.81,3,209731
242,230,5,3,1,1,1,1,0.6,1,2,0,1.3,5.21,2,230838
109,108,1,1,0,0,0,0,0.7,0,18,0,2.5,5.88,1,61188
300,268,4,3,1,1,1,0,2.6,0,18,0,2.9,0.94,2,217452
464,443,6,7,1,1,1,1,1.4,1,20,0,0.9,1.79,3,369480
180,163,2,1,1,1,0,1,4.8,0,15,0,5.6,4.07,3,123055
200,180,3,2,1,1,0,0,2.6,1,13,0,6.4,1.24,2,163292
341,341,5,2,1,1,1,0,6.1,1,1,0,5.2,3.17,3,254115
276,262,5,5,1,1,1,1,5.5,1,1,0,6.9,2.41,1,236549
270,236,4,2,0,1,1,1,3.3,1,20,0,0.6,5.67,3,219168
359,323,6,4,0,1,1,1,4.3,1,17,0,5.6,4.61,3,263754
508,451,7,6,1,1,1,1,4.5,1,20,0,6.5,2.94,3,387437
272,244,5,2,1,1,1,1,3.2,1,17,0,2.4,1.96,1,236763
332,300,5,5,1,1,1,1,1.4,1,14,0,5.6,1.02,1,294066
127,126,2,3,1,0,0,0,4.2,0,18,0,1.5,0.23,0,89873
249,226,4,3,1,1,1,1,3.5,1,1,0,2.7,0.57,1,233940
504,489,8,9,1,1,1,1,4.3,1,13,0,2.7,3.90,2,404424
269,233,4,5,0,1,0,1,3.9,0,10,1,0.1,5.98,1,220458
145,129,1,1,0,0,0,0,5.2,0,14,0,3.7,4.12,2,86859
231,220,3,3,1,1,0,0,5.2,0,18,0,1.3,0.39,2,169984
272,244,4,5,1,1,1,1,6.7,1,10,0,0.7,0.80,3,237984
341,292,6,7,1,1,1,1,1.8,1,9,0,2.4,4.17,2,298069
467,422,7,7,1,1,1,1,4.6,1,15,0,4.2,5.60,3,358335
150,132,1,1,0,0,0,0,5.5,0,1,0,3.6,5.74,0,76763
173,165,2,3,1,0,0,1,3.7,0,5,0,6.5,0.11,2,141434
322,307,5,4,1,1,1,1,1.6,1,7,0,4.7,1.33,1,268252
164,160,2,2,0,0,1,0,1.5,0,11,0,0.7,0.86,3,131814
194,172,3,4,1,1,0,0,3.8,1,15,0,2.8,0.95,1,158740
217,189,3,3,0,1,0,0,5.2,1,19,0,5.1,0.91,3,158054
219,217,3,3,1,0,1,0,4.6,0,3,0,6.5,5.14,1,137469
310,292,4,4,1,1,0,1,1.6,1,14,0,0.5,2.25,1,252479
272,266,4,5,1,1,1,0,6.6,1,4,0,1.2,1.12,3,218147
174,153,2,2,1,0,0,0,1.9,0,18,1,6.3,1.78,2,138929
144,141,1,2,0,0,0,0,4.4,0,20,0,6.9,5.34,0,65319
185,169,3,2,1,0,0,1,5.5,0,18,0,3.8,3.59,2,134825
399,389,6,4,1,1,1,1,0.9,1,10,0,5.4,3.20,3,323981
272,259,4,3,1,1,1,1,1.1,0,18,0,4.5,2.54,3,200120
179,164,2,3,0,1,1,0,1.8,0,20,0,1.9,1.08,3,135905
153,137,3,1,0,0,0,0,2.9,1,21,0,6.3,0.79,3,111493
168,151,3,2,0,1,0,1,3.5,1,15,0,6.2,2.43,3,138734
292,276,5,4,1,1,0,1,6.8,1,10,0,3.9,2.16,1,234408
307,271,4,4,1,1,1,1,1.1,1,18,0,3.3,4.77,1,257606
216,190,4,4,1,1,0,1,4.2,1,12,0,5.7,4.43,3,166707
253,248,5,2,1,1,1,0,1.9,1,19,0,4.6,1.06,3,202281
254,252,5,4,1,1,1,1,6.4,1,4,0,1.9,0.14,3,227372
205,182,4,4,1,1,1,1,5.9,1,22,1,1.9,3.32,3,201653
169,157,2,1,0,0,0,0,2.4,0,21,0,5.9,5.30,1,90483
199,179,3,4,1,0,1,0,4.3,0,18,0,6.8,0.79,2,149023
341,306,6,5,1,1,1,1,3.6,1,3,0,3.3,2.88,3,282186
138,129,1,1,1,1,0,0,3.5,0,6,0,0.2,2.83,1,110817
109,103,1,1,1,0,0,0,4.8,0,1,0,6.6,3.01,0,68178
175,161,3,4,1,0,0,0,2.9,1,16,0,4.9,1.88,2,139032
234,208,4,5,1,1,1,1,1.9,1,9,0,1.3,5.05,1,212129
268,262,5,4,1,1,1,0,4.6,1,14,0,1.5,3.13,3,209231
109,104,1,1,0,0,0,0,6.2,0,20,0,0.3,3.65,1,60018
267,252,4,4,1,1,1,1,2.8,0,7,0,5.5,2.46,1,204838
335,332,5,5,0,1,1,1,4.1,1,1,1,0.8,2.74,1,332617
106,104,1,2,0,0,0,0,3.3,0,4,0,0.4,1.15,0,80983
150,133,1,2,0,0,1,0,6.5,0,11,0,2.4,4.84,2,99224
191,169,3,1,0,1,1,0,4.2,0,21,0,5.4,5.37,2,122390
146,144,2,2,0,0,0,0,1.9,0,1,0,1.4,3.42,2,103927
409,408,6,7,1,1,1,1,1.2,1,21,0,3.6,4.05,2,322828
240,224,3,4,0,1,0,0,6.8,0,17,0,4.5,1.80,3,153199
195,193,3,3,1,0,0,0,4.7,1,11,0,6.4,5.82,2,130320
380,349,6,6,1,1,1,1,4.9,1,15,0,6.5,1.37,3,309895
144,138,1,2,1,0,0,0,2.2,0,7,1,5.5,3.46,3,106619
161,161,3,2,1,0,0,1,4.1,1,12,0,1.9,2.57,1,138496
190,180,4,4,0,1,0,0,4.3,1,7,0,5.7,5.86,2,138254
246,217,5,3,1,1,1,1,2.7,1,12,0,3.8,3.21,1,207261
180,162,3,2,1,1,1,0,3.4,0,2,0,0.3,2.55,2,153595
287,260,4,4,1,1,1,1,5.7,1,13,0,2.7,3.15,1,231131
177,164,3,1,0,1,0,0,5.4,1,8,0,0.6,4.79,2,134564
277,274,5,2,0,1,1,1,4.8,1,1,0,1.5,1.50,1,238661
447,403,6,4,1,1,1,1,0.3,1,2,0,1.7,1.89,2,416757
185,169,2,3,0,0,1,0,4.3,0,9,1,4.4,3.63,2,152111
217,206,4,5,1,1,1,1,2.9,1,17,0,3.8,4.95,1,177903
340,294,5,3,0,1,1,1,2.1,1,17,0,4.7,3.24,3,269781
268,247,5,2,1,1,1,1,4.7,1,16,0,2.9,5.81,1,213729
201,191,4,3,1,1,1,1,3.9,1,9,0,3.5,5.28,2,176802
162,144,2,1,0,1,1,0,6.5,0,11,0,5.3,1.86,0,116291
200,200,3,4,0,0,0,1,2.7,1,21,0,5.4,3.45,1,155556
426,425,7,7,1,1,1,1,5.8,1,8,0,3.9,2.39,3,341550
128,120,1,2,0,1,1,0,5.6,0,2,0,3.9,1.30,3,96926
118,105,1,1,0,1,0,0,5.6,0,8,0,6.6,0.04,0,82041
193,189,3,4,1,0,0,1,2.6,1,7,0,6.3,4.74,1,162324
226,205,4,3,1,1,1,1,5.3,1,16,0,6.1,4.14,2,189194
196,191,4,3,1,1,1,1,1.2,1,9,1,1.5,1.28,2,207942
707,608,8,8,1,1,1,1,4.9,1,8,0,4.7,0.65,3,570075
597,581,7,4,1,1,1,1,2.7,1,8,0,2.7,0.83,2,521683
274,253,5,2,1,1,1,1,4.5,1,14,0,1.3,0.32,1,239444
505,494,8,5,1,1,1,1,4.6,1,6,0,5.3,1.14,3,403997
215,208,4,2,1,1,1,1,6.7,1,3,0,1.2,0.46,1,203827
231,217,4,3,1,1,1,1,0.4,1,6,0,6.8,4.34,3,207948
261,248,4,5,1,1,1,1,3.8,1,7,0,5.3,1.30,2,236552
241,236,5,4,1,1,0,1,5.5,1,9,0,0.9,4.56,2,202570
293,253,5,2,1,1,1,1,2.6,1,18,0,3.1,3.96,3,246237
139,133,2,3,0,1,0,1,3.7,0,21,0,1.9,1.77,1,115469
294,291,5,4,1,1,1,1,1.9,1,6,0,0.7,4.82,3,243816
177,163,3,1,1,1,0,0,5.4,0,20,0,5.5,3.59,2,110706
245,215,4,4,0,1,1,0,1.7,1,5,0,2.3,0.13,3,207967
298,285,4,5,1,1,1,1,5.7,1,12,0,2.4,3.01,1,246555
267,257,5,4,1,1,1,1,3.3,1,15,0,5.5,5.27,1,205382
229,198,3,3,0,1,1,0,0.2,0,19,0,5.3,2.86,3,169785
102,91,1,1,0,1,0,0,2.8,0,11,0,5.7,1.18,0,72773
209,205,3,2,1,0,0,0,1.1,0,16,0,4.5,2.47,3,143738
168,165,3,3,0,0,0,0,1.8,0,17,0,0.9,1.29,1,120238
244,236,4,4,1,1,1,1,0.5,0,9,0,2.3,2.69,1,193290
151,129,3,1,1,1,0,1,6.7,0,14,0,1.4,5.59,3,104931
104,98,1,2,1,1,0,0,3.6,0,11,0,3.8,1.87,3,77390
189,167,3,1,0,1,0,0,5.3,1,4,0,4.1,1.21,1,150170
226,205,4,4,1,1,0,1,4.8,1,9,0,3.1,3.65,2,188898
286,252,4,4,1,1,1,1,5.4,1,15,0,2.9,0.18,2,252146
193,189,4,4,1,0,0,1,6.4,0,11,0,3.2,1.77,2,147144
242,220,4,2,1,1,1,1,4.5,1,22,0,0.4,1.76,2,214484
359,316,5,3,1,1,1,1,3.5,1,4,0,4.7,1.70,1,304141
310,276,4,3,1,1,1,1,0.3,1,2,0,4.4,5.37,3,265094
284,244,4,5,1,1,1,1,3.9,1,1,0,1.1,0.51,2,275772
668,551,8,6,0,1,1,1,0.7,1,16,1,2.1,3.26,3,574528
164,163,2,2,0,0,0,0,6.2,0,13,0,6.6,0.65,0,104962
309,280,4,5,1,1,0,1,6.7,1,8,0,6.5,4.01,2,258833
255,231,4,2,1,1,1,1,6.1,1,19,0,4.1,5.01,2,196737
121,110,2,1,0,1,0,0,0.4,0,15,0,1.3,2.02,3,106486
382,348,6,4,1,1,1,1,4.9,0,15,0,5.2,2.05,2,284625
151,137,2,3,0,0,0,1,0.5,0,20,0,3.3,0.87,3,130072
334,321,5,3,1,1,1,1,4.1,1,18,0,6.4,5.46,2,252797
205,194,4,5,1,1,1,1,5.5,0,3,0,5.5,2.15,2,161684
212,193,3,4,0,1,0,0,0.9,1,2,0,1.2,4.39,1,168388
127,123,1,1,0,0,0,0,5.9,0,22,0,4.3,4.82,2,63837
288,257,5,2,1,1,1,1,5.5,1,22,0,4.2,0.16,2,245935
260,237,5,2,1,1,1,1,6.2,1,3,0,6.3,5.64,2,209604
135,132,1,1,1,0,0,0,0.6,1,21,0,5.2,1.51,0,105347
286,253,4,2,1,1,0,1,4.1,1,7,0,3.3,5.10,2,231960
305,284,5,5,1,1,1,1,2.7,1,13,0,6.3,1.69,3,254037
232,224,3,3,1,1,1,0,6.4,1,9,0,0.5,1.49,2,197837
231,208,5,3,1,1,1,1,5.4,1,5,0,5.4,5.77,3,191114
148,129,1,2,1,1,0,0,5.2,0,6,0,2.2,5.21,2,88060
238,234,4,4,1,0,1,1,3.2,0,9,0,2.3,3.65,1,177457
316,283,5,5,1,1,1,1,5.3,1,15,0,3.7,1.13,3,260139
364,360,6,4,1,1,1,1,3.2,1,17,0,2.7,2.24,3,286540
264,245,4,3,1,1,1,1,2.7,1,1,0,3.4,0.48,3,238296
271,255,4,2,0,1,1,0,3.1,1,8,0,0.3,4.12,2,222925
131,128,1,2,1,0,0,0,1.2,0,15,0,4.6,2.76,3,88338
130,129,2,2,0,0,0,1,3.3,1,10,0,5.5,2.85,3,110976
194,185,4,5,1,1,1,1,2.5,0,14,0,6.9,5.80,1,144529
126,122,2,3,0,0,0,0,3.6,0,1,1,4.1,0.48,0,101665
173,167,3,4,1,1,1,0,0.2,1,6,0,0.9,0.24,2,184771
474,464,7,4,1,1,1,1,2.7,1,6,0,2.8,3.88,2,399439
203,182,4,3,1,1,0,1,2.2,1,22,0,2.9,3.69,3,159302
293,264,4,3,1,1,0,1,3.9,0,20,0,1.9,3.13,3,212971
170,149,2,3,1,1,0,1,5.8,0,1,0,0.2,4.74,2,133209
210,184,3,4,0,1,1,0,4.4,0,8,0,1.6,1.63,2,163285
307,275,5,2,1,1,1,1,3.2,1,18,0,1.1,5.20,3,246637
306,267,5,4,1,1,1,1,2.7,1,21,0,0.2,4.30,3,259136
105,91,1,2,0,1,0,0,1.5,0,20,0,6.5,2.49,3,72792
227,193,4,5,1,1,1,1,2.7,1,9,0,2.4,1.78,1,220457
259,230,5,5,1,1,1,1,0.7,0,16,0,2.6,0.13,3,213094
191,173,4,2,0,1,1,1,5.3,1,12,0,2.3,0.50,1,172286
345,302,5,3,1,1,1,1,3.4,1,9,0,1.1,0.52,3,300137
232,222,5,3,1,1,1,1,1.5,1,6,0,6.3,5.71,2,201122
217,198,3,4,0,1,0,1,3.3,1,4,0,2.5,0.41,3,195032
196,192,4,4,1,1,1,1,1.7,0,2,0,6.9,2.70,3,157146
469,430,7,5,1,1,1,1,2.4,1,20,0,1.2,5.07,3,372550
193,173,4,4,0,1,0,1,6.9,1,4,0,1.3,2.29,3,162891
165,142,2,3,1,0,0,0,3.1,0,9,0,4.1,3.78,3,96887
156,153,3,2,1,0,0,0,0.5,0,4,0,1.9,2.07,3,116649
183,174,3,2,0,1,0,1,2.3,1,20,0,4.1,0.50,3,162492
240,236,4,3,1,0,1,0,5.7,1,5,0,5.4,2.78,1,183100
273,244,5,4,1,1,1,1,4.3,1,9,0,4.6,2.06,2,245806
215,198,3,1,0,1,0,1,4.7,0,13,0,6.9,5.72,2,147956
307,294,5,5,1,1,1,1,0.8,1,21,0,4.3,1.67,3,259120
276,253,4,2,1,1,1,1,5.2,1,3,0,4.9,0.05,2,253913
290,251,5,3,1,1,1,1,5.6,1,14,0,3.7,5.18,3,222652
276,247,4,3,1,1,1,0,2.1,0,5,0,1.9,3.60,1,209573
208,182,3,3,1,0,0,0,5.4,0,5,0,6.7,4.62,2,126998
215,189,4,2,1,1,1,1,5.9,1,12,0,1.9,4.41,2,192671
218,202,3,2,1,1,0,0,5.9,1,9,0,6.7,1.65,3,165600
293,292,4,3,1,1,1,0,0.2,1,18,0,0.2,5.44,3,226297
166,142,3,3,0,0,1,0,1.1,1,3,0,5.8,4.13,1,139000
125,124,1,1,0,0,0,1,3.9,0,20,0,2.4,0.45,1,100922
274,256,4,2,1,1,0,1,6.2,1,7,0,1.3,5.31,3,203874
181,173,3,4,0,1,0,0,6.5,1,6,0,3.2,5.24,3,123339
248,235,4,5,1,1,0,1,1.7,1,3,1,0.9,3.92,1,242927
117,103,1,2,1,1,0,0,2.7,0,9,0,5.9,2.79,1,80805
238,216,3,4,0,1,1,0,3.9,0,17,0,2.2,0.56,3,174955
412,373,6,7,1,1,1,1,1.8,1,13,0,5.2,3.88,2,340215
148,135,1,1,0,0,0,0,0.5,0,8,0,4.2,5.06,3,89559
156,143,2,2,0,1,0,0,6.3,1,5,0,0.4,0.44,2,136766
305,289,4,3,1,1,1,1,6.5,1,8,0,5.4,3.24,1,250608
226,201,4,3,1,1,1,1,4.9,0,4,0,4.3,2.59,3,177630
234,200,4,2,1,1,1,1,5.7,0,18,0,2.2,1.50,1,192284
293,254,4,2,1,1,1,0,6.2,0,6,0,2.7,4.19,2,214157
120,120,1,2,1,0,0,0,2.5,0,19,0,6.6,4.49,1,65590
290,253,4,4,0,1,1,1,2.3,0,3,0,5.4,3.51,3,216986
268,236,5,4,1,1,1,1,6.6,1,4,0,1.1,4.11,3,227682
223,192,3,2,1,1,1,0,2.6,1,19,0,4.9,0.12,1,194808
209,199,4,5,0,1,0,1,5.7,1,13,0,0.1,4.71,1,173770
235,204,4,3,1,1,1,1,4.1,1,16,0,1.8,3.32,2,207286
117,111,1,2,1,0,0,0,1.8,0,19,0,2.9,1.02,0,84180
218,211,3,2,1,1,0,0,3.7,0,17,1,3.7,3.62,2,166604
